Building ID,Project ID,Project Name,BIN,BBL,Borough,Number,Street,earliest_dob_date,fully_permitted_date,earliest_co_date,Building Completion Date,Project Start Date,total_nb_filings,count_nb_bisweb_01_matched,count_new_building_dobnow_i1_matched,score_co_completion_alignment,score_nb_filing_count,score_bin_match,score_co_start_date_alignment,score_fully_permitted_timing,total_data_quality_score,score_category
927574,74469,OSBORNE ASSOCIATION. MARCUS GARVEY C/E,3252462,3035870027,Brooklyn,763,HOPKINSON AVENUE,2021-08-05,,,,2024-03-27,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1009811,68264,RIALTO WEST,1000000,1010770029,Manhattan,509,WEST 48 STREET,2021-08-31,,,,2024-02-07,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1015475,69582,URBAN ECOSPACES,5105873,5037340039,Staten Island,185,MORELAND STREET,2021-11-29,,,,2024-12-06,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1012240,75142,COLUMBIA STREET RED HOOK - BUILDING C,3329546,3005790001,Brooklyn,498,COLUMBIA STREET,2024-12-02,,,,2024-12-19,0,0,0,10,0,0,0,0,10,0-15 (Poor)
,67998,CONFIDENTIAL,,,Manhattan,----,----,2003-09-11,2014-08-12,,,2023-12-01,0,0,0,10,0,0,0,0,10,0-15 (Poor)
991185,58966,ALEMBIC. 1880 BOSTON ROAD,2120210,2030047501,Bronx,1880,BOSTON ROAD,2009-04-30,2010-06-24,2012-08-02 00:00:00,2018-12-21,2016-12-30,2,2,0,0,0,10,0,0,10,0-15 (Poor)
1011128,67995,WILLETS POINT PHASE I BLDG 1 & 2,4000000,4018330135,Queens,126-55,39 AVENUE,2022-11-03,,,,2023-11-22,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1011127,67995,WILLETS POINT PHASE I BLDG 1 & 2,4000000,4018330130,Queens,126-43,39 AVENUE,2022-11-03,,,,2023-11-22,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1015483,69582,URBAN ECOSPACES,5054292,5037380006,Staten Island,455,LINCOLN AVENUE,2021-12-20,,,,2024-12-06,0,0,0,10,0,0,0,0,10,0-15 (Poor)
999287,74805,68-19 WOODHAVEN BLVD,4000000,4031480002,Queens,68-19,WOODHAVEN BOULEVARD,2021-09-03,,,,2024-06-26,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1015498,69582,URBAN ECOSPACES,,,Staten Island,527,GREELEY AVENUE,2003-09-11,2014-08-12,,,2024-12-06,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1010965,74469,OSBORNE ASSOCIATION. MARCUS GARVEY C/E,3000000,3035880027,Brooklyn,380,CHESTER STREET,2021-08-05,,,,2024-03-27,0,0,0,10,0,0,0,0,10,0-15 (Poor)
1013804,63765,CONEY ISLAND PHASE 3,3189580,3070610027,Brooklyn,1709,SURF AVENUE,2023-09-27,,,,2025-06-26,0,0,0,10,0,0,0,0,10,0-15 (Poor)
967338,53461,BEACH GREEN NORTH,,,Queens,4551,ROCKAWAY BEACH BOULEVARD,2003-09-11,2014-08-12,,2017-08-30,2015-06-30,0,0,0,0,0,0,0,5,5,0-15 (Poor)
927561,65315,BED STUY CENTRAL AND NORTH PHASE I,,,Brooklyn,697A,JEFFERSON AVENUE,2003-09-11,2014-08-12,,2025-02-25,2021-06-30,0,0,0,0,0,0,0,0,0,0-15 (Poor)
,61609,CONFIDENTIAL,,,Bronx,----,----,2003-09-11,2014-08-12,,2019-10-15,2017-06-28,0,0,0,0,0,0,0,0,0,0-15 (Poor)
996947,64886,ROCKAWAY VILLAGE PHASE 3,4620755,4155377501,Queens,1721,REDFERN AVENUE,,,,2023-08-21,2020-12-30,0,0,0,0,0,0,0,0,0,0-15 (Poor)
1000194,70891,BRC. 13-12 BEACH CHANNEL DRIVE,4000000,4155280005,Queens,13-12,BEACH CHANNEL DRIVE,2021-07-23,,,2024-12-17,2022-08-31,0,0,0,0,0,0,0,0,0,0-15 (Poor)
983133,64885,ROCKAWAY VILLAGE PHASE 1 (RITA STARK SITE),,,Queens,20-02,MOTT AVENUE,2003-09-11,2014-08-12,,2024-12-10,2018-06-27,0,0,0,0,0,0,0,0,0,0-15 (Poor)
996068,58479,SOUNDVIEW HOMES - PHASE III,2092605,2035150001,Bronx,1715,LACOMBE AVENUE,,,,2024-01-26,2020-09-30,0,0,0,0,0,0,0,0,0,0-15 (Poor)
975365,63772,BRONX POINT A,2000000,2023567501,Bronx,65,EAST 149 STREET,,,,2023-11-02,2020-12-29,0,0,0,0,0,0,0,0,0,0-15 (Poor)
955101,52467,FORD BEDFORD. 2848 BAINBRIDGE AVE.SERVIAM HEIGHTS,,,Bronx,2880,BAINBRIDGE AVENUE,2003-09-11,2014-08-12,,2018-06-13,2015-12-29,0,0,0,0,0,0,0,0,0,0-15 (Poor)
1000227,63764,CONEY ISLAND PHASE 2,,,Brooklyn,1607,SURF AVENUE,2003-09-11,2014-08-12,,2024-04-05,2021-12-22,0,0,0,0,0,0,0,0,0,0-15 (Poor)
955261,44225,Brook Avenue Apartments,2000000,2022927501,Bronx,455,EAST 147 STREET,,,,2016-12-28,2014-06-27,0,0,0,0,0,0,0,0,0,0-15 (Poor)
1008645,63777,APEX PLACE,,,Queens,108-60,HORACE HARDING EXPWY,2003-09-11,2014-08-12,,2022-12-30,2019-06-26,0,0,0,0,0,0,0,0,0,0-15 (Poor)
972781,58621,TREE OF LIFE,4000000,4097937502,Queens,89-48,164 STREET,,,,2024-05-23,2017-05-24,0,0,0,0,0,0,0,0,0,0-15 (Poor)
989393,64406,1184 RIVER AVE,,,Bronx,1160,RIVER AVENUE,2003-09-11,2014-08-12,,2024-01-10,2019-06-27,0,0,0,0,0,0,0,0,0,0-15 (Poor)
994674,68458,LANTERN. 437 EUCLID AVE,,,Brooklyn,437,EUCLID AVENUE,2003-09-11,2014-08-12,,2022-06-24,2022-06-24,0,0,0,0,0,0,0,0,0,0-15 (Poor)
,54377,CONFIDENTIAL,,,Brooklyn,----,----,2003-09-11,2014-08-12,,2023-05-26,2018-06-29,0,0,0,0,0,0,0,0,0,0-15 (Poor)
968125,58954,94-02 148th Street,4000000,4099997501,Queens,94-02,148 STREET,,,,2018-09-24,2016-06-28,0,0,0,0,0,0,0,0,0,0-15 (Poor)
1004426,67899,BLUE SEA. 223 LINDEN STREET. LINDEN GROVE,,,Brooklyn,223,LINDEN STREET,2003-09-11,2014-08-12,,2025-12-30,2022-06-30,0,0,0,0,0,0,0,0,0,0-15 (Poor)
974229,62211,THE GRAND,,,Bronx,2189,MORRIS AVENUE,2003-09-11,2014-08-12,,2022-05-31,2017-09-28,0,0,0,0,0,0,0,0,0,0-15 (Poor)
991371,67898,XENOLITH. 1810 WATSON AVENUE.SOTOMAYOR,2102921,2037300001,Bronx,1810,WATSON AVENUE,,,,2023-11-22,2021-06-24,0,0,0,0,0,0,0,0,0,0-15 (Poor)
995045,69591,GREENPOINT LANDING H1H2,3000000,3024727504,Brooklyn,45,COMMERCIAL STREET,,,,2023-08-04,2021-06-24,0,0,0,0,0,0,0,0,0,0-15 (Poor)
989393,69620,1184 RIVER PHASE 2,,,Bronx,1160,RIVER AVENUE,2003-09-11,2014-08-12,,2024-12-05,2021-11-04,0,0,0,0,0,0,0,0,0,0-15 (Poor)
1006279,62194,ATLANTIC CHESTNUT - LOT 2,3000000,3041430002,Brooklyn,254,EUCLID AVENUE,,,,2025-04-16,2022-12-15,0,0,0,0,0,0,0,0,0,0-15 (Poor)
806842,50497,655 Morris Avenue,2002441,2024410001,Bronx,635,MORRIS AVENUE,,,,2016-12-01,2014-06-26,0,0,0,0,0,0,0,0,0,0-15 (Poor)
,67599,CONFIDENTIAL,,,Bronx,----,----,2003-09-11,2014-08-12,,2023-07-06,2020-12-17,0,0,0,0,0,0,0,0,0,0-15 (Poor)
996855,70488,ENNIS FRANCIS III- MIXED INCOME,,,Manhattan,202,WEST 124 STREET,2003-09-11,2014-08-12,,2023-05-30,2021-01-27,0,0,0,0,0,0,0,0,0,0-15 (Poor)
965150,44295,Van Sinderen Plaza,,,Brooklyn,170,NEW LOTS AVENUE,2003-09-11,2014-08-12,,2021-09-17,2016-06-29,0,0,0,0,0,0,0,0,0,0-15 (Poor)
805885,68892,WEST END. 15 W 118TH ST,1083960,1017170022,Manhattan,17,WEST 118 STREET,,,2017-10-20 00:00:00,2023-08-14,2021-08-25,0,0,0,0,0,0,0,0,0,0-15 (Poor)
989998,67286,ROCKAWAY VILLAGE PHASE 1B (RITA STARK SITE),4000000,4155377501,Queens,20-10,MOTT AVENUE,,,,2022-05-27,2019-12-30,0,0,0,0,0,0,0,0,0,0-15 (Poor)
986841,67286,ROCKAWAY VILLAGE PHASE 1B (RITA STARK SITE),4000000,4155377501,Queens,20-52,MOTT AVENUE,,,,2022-06-27,2019-12-30,0,0,0,0,0,0,0,0,0,0-15 (Poor)
988878,67130,COMMUNITY ACCESS. 1159 RIVER AVENUE,,,Bronx,1159,RIVER AVENUE,2003-09-11,2014-08-12,,2025-02-13,2019-12-18,0,0,0,0,0,0,0,0,0,0-15 (Poor)
986549,67129,TSINY. 161-01 89TH AVENUE. MONICA HOUSE,,,Queens,161-09,89 AVENUE,2003-09-11,2014-08-12,,2023-06-28,2019-06-28,0,0,0,0,0,0,0,0,0,0-15 (Poor)
977177,60740,LIGHTHOUSE POINT,,,Staten Island,35R,BAY STREET,2003-09-11,2014-08-12,,2025-02-20,2017-06-07,0,0,0,0,0,0,0,0,0,0-15 (Poor)
,60824,CONFIDENTIAL,,,Bronx,----,----,2003-09-11,2014-08-12,,2021-11-24,2019-06-21,0,0,0,0,0,0,0,0,0,0-15 (Poor)
968251,58666,BRKG GND. AAPCI. 3 LIVONIA AVE. EDWIN'S PLACE,3000000,3035660006,Brooklyn,278,GRAFTON STREET,,,,2020-09-22,2018-06-28,0,0,0,0,0,0,0,0,0,0-15 (Poor)
